"","Município","UF","Operações de Crédito por Município","Proporção Relativa de Capital de Risco","Capital Poupado per capita","Índice de Capital Disponível","V7","Tempo de Viabilidade de Localização","Tempo de Registro, Cadastro e Viabilidade de Nome","Taxa de Congestionamento em Tribunais","Índice de Tempo de Processos","Alíquota Interna do ICMS","Alíquota Interna do IPTU","Alíquota Interna do ISS","Qualidade de Gestão Fiscal","Índice de Tributação","Simplicidade Tributária","CNDs Municipais","Atualização de Zoneamento","Índice de Complexidade Burocrática","V16","Nota do IDEB","Proporção de Adultos com pelo menos o Ensino Médio Completo","Taxa Líquida de Matrícula no Ensino Médio","Nota Média no ENEM","Proporção de Matriculados no Ensino Técnico e Profissionalizante","Índice de Acesso e Qualidade da Mão de Obra Básica","Proporção de Adultos com pelo menos os Ensino Superior Completo","Proporção de Alunos Concluintes em Cursos de Alta Qualidade","Custo Médio de Salários de Dirigentes","Índice de Acesso e Qualidade da Mão de Obra Qualificada","V13","Pesquisas pelo Termo Empreendedora","Pesquisas pelo Termo Empreendedorismo","Pesquisas pelo Termo MEI","Índice de Iniciativa","Pesquisas por Sebrae","Pesquisas por Franquia","Pesquisas por SIMPLES Nacional","Pesquisas por Senac","Índice de Instituições","V12.x","Conectividade Via Rodovias","Número de Decolagens por Ano","Distância ao Porto Mais Próximo","Índice de Transporte Interurbano","Acesso à Internet Rápida","Preço Médio do m²","Custo da Energia Elétrica","Taxa de Homicídios","Índice de Condições Urbanas","V12.y","Proporção de Mestres e Doutores em C&T","Proporção de Funcionários em C&T","Média de Investimentos do BNDES e FINEP","Infraestrutura Tecnológica","Contratos de Concessão","Índice de Inputs","Patentes","Tamanho da Indústria Inovadora","Tamanho da Indústria Criativa","Tamanho das Empresas TIC","Índice de Output","V14","Índice de Desenvolvimento Humano","Crescimento Real Médio do PIB","Número de Empresas Exportadoras com Sede na Cidade","Índice de Desenvolvimento Econômico","PIB per capita","Proporção entre Grandes/Médias e Médias/Pequenas Empresas","Compras Públicas","Índice de Clientes Potenciais","V11"
"37","Aparecida de Goiânia","GO",0.177572263908208,0,2526.28838037764,5.38872686014475,5.38872686014475,22.4124679734355,13.9321303950133,0.898193752271193,8.58486027885981,0.114798797862806,0.0113306936930867,0.00750297859831177,0.871559438387734,5.96483478025792,0.0268573343537389,1,0,5.78167048382961,7.62998515505061,4.7,0.416732128829537,0.629926771174987,522.59521023766,0.00359495049489999,4.43612084013824,0.128633150039277,0.137704918032787,4268.9845851272,5.00197441857514,4.4691783757778,0,0,0,5.77842627173879,0,0,0,11,6.21022582319365,5.99312164368976,3,7909,853.000000000062,6.72009839968219,2.49836170170343,1575.71501400384,0.63689,31.5696426316454,5.68705142153385,6.27306168218065,0,0.0760195816017468,0,0,150.536097212294,5.52125709881496,1.28663330950679,0.0245889921372409,0.00986418870621873,0.0125804145818442,5.61361110189195,5.52996378682773,0.718,0.0145561571848718,0.00671908506075768,5.4455294729559,23.877938469105,1.07931596091205,4385907643.4,5.58632561626016,5.42914067721894
"38","Londrina","PR",0.588512181137677,0.507005090729436,15313.3747361716,6.24685630212811,6.24685630212811,21.5967778809431,17.6797090173313,0.975907820520367,6.42662691658614,0.0842502936233628,0.0193445353253963,0.0139563229163103,0.757542584689249,5.56364756175965,0.0540116214399139,1,5,7.73093299992851,7.20339028207579,5.3,0.499614494988435,0.678653097445409,567.228186480186,0.0105775023450724,6.2334093941867,0.410370084811103,0.110959836623553,5082.51886820297,6.22896406687332,6.27628322054694,0,0,0,5.77842627173879,0,0,0,0,5.4131737385371,5.51000090876583,6,2500,325.000000000008,6.11843088322256,4.02480417305077,1642.71009598294,0.55881,19.9700449326011,6.87057991627434,6.66329625737981,16.0849386483565,0.0661934249185386,230.104077182275,1,124.419861402505,6.53749300476544,7.69279674486617,0.0134782885116663,0.0150677093267213,0.0170385911373895,6.5967659886056,6.61625616170433,0.778,-0.000550632031995938,0.00642126009282218,5.9961617127497,37.1852324960835,1.00105646109364,7572571252.55,5.92585181658777,5.95401586752912
"39","Juiz de Fora","MG",0.404454938342498,0.0161965733346078,12676.3397491394,5.8662076504912,5.8662076504912,41.1450619226001,41.9186853718288,0.959742689582027,5.74664865120355,0.104240103539998,0.0110717946324751,0.0108928410024645,0.781673647691085,5.45986702200596,0.0268947382136838,0,34.0000000000003,4.73254351443823,4.5590835638219,4.2,0.502449888641425,0.611480072753647,591.839359504132,0.00473973892599704,5.49792843021447,0.377728285077951,0.492183960126869,4334.68936820863,7.95868493329125,6.87037398348611,0,0,0,5.77842627173879,0,0,0,0,5.4131737385371,5.51000090876583,3,42453,131.000000000001,6.11429230965517,3.95065035357348,1240.7315969571,0.61805,12.8131428215233,6.83890406888902,6.63927673060595,13.18391562294,0.0679096697134412,0,1,93.358602504944,6.21873577507322,3.955174686882,0.00502636783124588,0.0149143045484509,0.0148319050758075,5.7818640342715,6.00032588342406,0.778,0.0321085606367921,0.00280158206987475,6.25478521695084,32.3713058324041,0.745073891625616,6015872662.76,5.33943955029463,5.76073770363157
"40","Porto Velho","RO",0.386478185717926,0,8271.19912852126,5.70869263096126,5.70869263096126,10.8653420810754,30.1510028073458,0.942415276856978,6.39979797996937,0.139378819423097,0.00207944365196854,0.00891147559043303,0.537759327170871,5.64465026210313,0.00941697896973771,1,21,5.54698135998076,5.71434608980093,4.4,0.486852281515855,0.622368760333822,516.783202579258,0.00709541783282597,4.68556531987885,0.261794276875483,0.125189845953569,4343.2822394082,5.73229090098191,5.05461749974411,0,0,0,5.77842627173879,0,0,0,0,5.4131737385371,5.51000090876583,3,2385,54.0000000000001,4.85306054353471,2.61759862428773,1510.45420823913,0.54603,31.1502645040003,6.34065483492734,5.4592520404013,5.00202784912802,0.271377794265833,0,0,77.8694065161552,6.7954702021881,10.004055698256,0.00310936866297147,0.0120319048262809,0.00986886575638772,5.687574810975,6.26244399866524,0.736,0.0141728770395339,0.00608354738407462,5.6382019968874,32.6295741704193,0.646046464382627,5248957062.46,5.1698139131693,5.29715559853551
"41","Ananindeua","PA",0.260956945670425,0,2450.40998501138,5.44121755092714,5.44121755092714,37.4120513466239,28.9911626996481,0.970424714943867,5.85616501946252,0.0949895895488403,0.00272888726265778,0.00885494616524414,0.867804405774276,6.94782305124085,0.00934352230416891,0,0,4.04956787944631,5.19845826494043,4.3,0.52021375464684,0.700025024918363,522.107707979627,0.00643282775784888,5.08140448742944,0.177973977695167,0.03186022610483,4041.36266361556,5.01854539950574,4.86465809859711,0,0,0,5.77842627173879,60,0,0,0,6.630506978201,6.24786853462766,2,11119,18,4.78788259413707,1.06686219722063,1784.45194079534,0.76597,43.8555911252568,4.4215954978841,4.12849087326419,7.50750750750751,0.0446746485085143,0,0,69.3693693693694,4.85213069328634,1.8018018018018,0.00930930930930931,0.00660660660660661,0.0132132132132132,4.98459118692672,4.82466572573804,0.718,0.0126338926601456,0.00870870870870871,5.54076879710199,15.1103662034381,1.18995401485674,2521404769.23,5.46272935075162,5.41242022126033
"42","Serra","ES",0.120251517740311,0,4580.50296312166,5.41621633171999,5.41621633171999,7.51722299077304,19.2012245013343,0.965671140035772,6.4967606937653,0.112136258653015,0.00329904444854296,0.00902681723538294,0.917794775813165,6.51101212156943,0.0230316501294227,1,0,5.66983985254055,6.47375607521188,4.5,0.504493708807669,0.546287633705121,535.087725856698,0.0153679406055399,5.20013956816225,0.18573996405033,0.448818897637795,5430.6063986698,6.08237382249314,5.57127835435326,0,0,0,5.77842627173879,0,0,0,0,5.4131737385371,5.51000090876583,4,9029,18,5.1841992112181,2.36745503153149,1732.73572474378,0.61051,38.005458627146,5.69814451875759,5.25042555518978,1.75202156334232,0.104345150050133,202.194851752022,0,157.008086253369,5.87510727297986,4.85175202156334,0.0110512129380054,0.00849056603773585,0.0128032345013477,5.43360929361722,5.62441763494194,0.739,0.075000192640572,0.0150943396226415,7.13895961393655,48.1872588562965,0.929861809513167,4529435495.84,6.05462827705367,6.7037900706193
"43","Caxias do Sul","RS",0.293160483831474,0,15548.6094008967,5.87833839730206,5.87833839730206,25.5270531183148,43.1684982508307,0.963039123446199,5.65763906685068,0.0985774299256746,0.00575268729732731,0.00834337193724712,0.865514469772309,6.36887948192039,0.0191228074289308,1,0,5.55557837114927,5.70782110131103,4.7,0.543494423791822,0.593271613837006,573.471431334623,0.0113098241429552,5.97809434968434,0.284386617100372,0.308922405960385,5677.83591839636,6.03331005823211,6.00681450561709,0,0,0,5.77842627173879,0,0,0,0,5.4131737385371,5.51000090876583,3,426,100,4.89827262232545,3.62317935675061,784.068444174776,0.64309,20.8128069411666,6.76431604650293,5.773709575995,4.24108963379822,0.183787378998553,2126.96412609086,0,135.225511785336,6.54538261839777,18.106190359677,0.0553788434874806,0.0123970312372563,0.0189217845200228,8.89307352302524,7.86815339026266,0.782,0.0480980490540226,0.029606068020553,8.2110607598173,51.5805703854761,1.25043932189374,7484726325.26,6.73786839852706,7.7388137700364
"44","Macapá","AP",0.411234492168769,0.00233625373017658,3747.04123425167,5.58216915434791,5.58216915434791,19.8884469981734,30.7271254524238,0.947918288351756,6.26259643823746,0.0731713985077105,0.00116644138440123,0.00615484736729371,0.393516111979026,8.38420450082867,0.00532632648223563,1,15.9999999999999,5.51338007274149,7.51030068713173,3.8,0.521683673469388,0.565689729071733,512.002636363636,0.00727000938224475,4.30376851025605,0.324744897959184,0.070241392956074,3343.83381669805,6.64949003071953,5.37453784497868,0,0,0,5.77842627173879,91,0,0,14,8.27389241128721,7.24398107668067,3,1724,87.0000000000001,4.90585388706204,1.91167917726765,1810.67740862683,0.53981,41.5424699965732,5.96276467224867,5.24122054515489,7.28763379640173,0.0261627687736155,255.355727624687,0,40.7652015486222,4.47748682089003,5.92120245957641,0.00136643133682532,0.0138920519243908,0.0109314506946026,5.46390250282785,4.88153277053703,0.733,0.0157123670067318,0.00432703256661353,5.51214361666818,21.8906341831353,0.96985236985237,3475064742.09,5.33151042695894,5.31816935439848
"45","Niterói","RJ",0.131064655486662,0,24609.2455061211,6.05932521020961,6.05932521020961,16.2587396081751,34.7362237089388,0.974714390738193,5.59441314349287,0.0680447322993826,0.0102137112202357,0.00780423270915186,0.939270134582893,7.45466571551027,0.028010273213825,1,4,7.25974885786761,7.61422772823133,3.8,0.561766623207301,0.938077898136651,586.142415565345,0.00995289764986341,6.74370444083255,0.447359843546284,0.346489283074649,5412.62106786787,7.29158792624538,7.2161535582984,0,0,0,5.77842627173879,0,0,0,0,5.4131737385371,5.51000090876583,5,42453,7,6.30146462494127,4.38144922153812,3777.30333716916,0.83802,15.6678872144237,5.48106458966711,5.85414966336759,27.5563846023402,0.0558641175052425,9.34704086823809,0,144.81939969476,6.12191349098744,6.44395455316262,0.0020349330167882,0.0156011531287095,0.01551636425301,6.02600914745894,6.08036809752526,0.837,0.208724369968491,0.00364592165507885,9.70263159107753,90.0481893918732,1.11086223859664,10979896111.79,7.71502532669209,9.19448041784758
"46","Florianópolis","SC",0.721654611354132,1.98551689438978,23997.9622921684,7.13965532094316,7.13965532094316,15.1289762346769,11.3156260932368,0.942018662804454,8.11012273052882,0.0898794082427194,0.018472938440067,0.0188757523971678,0.72607378408558,5.10960256432407,0.0505543925585917,1,6,7.43728939160124,7.8576642812506,4.5,0.532442748091603,0.81897569883439,593.739414634146,0.0432193896865339,8.17661496739568,0.502290076335878,0.720747810171264,5798.12129996304,9.03039424221182,9.11135779841218,0,0,0,5.77842627173879,0,0,0,0,5.4131737385371,5.51000090876583,7,8633,70.0000000000004,5.96526282014241,5.42114984008488,3512.08029791049,0.53224,13.5521292331044,7.49330165842903,6.97821010678115,43.5002529084471,0.0585095806437533,6123.27457005564,1,254.489124936773,8.5236205021003,10.9382903388973,0.00233940313606474,0.0182094081942337,0.0295270612038442,7.77313000403922,8.3344747453534,0.847,0.00216372944314184,0.00594334850784016,6.9184603747951,42.5225701032285,0.580592876428837,6859790512.09,5.39171764970095,6.18289412569654
"47","Belford Roxo","RJ",0.0922953961016961,0,1703.0428053777,5.30643972032167,5.30643972032167,31.788361704766,34.7362237089388,0.986092461782278,5.36839755538351,0.0680447322993826,0.00308917747116979,0.00460987524023968,0.670009208799007,8.40149712418869,0.00653376757507271,0,22.9999999999997,4.21863028978228,5.99197717849844,3.8,0.477310924369748,0.456288971870268,491.09637254902,0.00341406520570427,3.29588799825434,0.0815126050420168,0,4078.01211120064,4.26589385497238,3.34801993118456,0,0,0,5.77842627173879,0,0,0,0,5.4131737385371,5.51000090876583,5,42453,30,6.35086009953182,1.30235288865944,624.952201769551,0.8022,27.5600255415448,5.38959150466821,5.82592962621781,0,0.0254634537017407,0,0,84.8585690515807,4.58258374565713,1.10926234054354,0.00665557404326123,0.00998336106489185,0.00887409872434831,4.73027416213058,4.54004430965162,0.684,-0.0460983386443831,0.00443704936217415,3.95604714700697,15.6532055997314,1.27003484320558,2795757622.34,5.61302023687234,4.5666189725241
"48","Campos dos Goytacazes","RJ",0.111218840733664,0,8734.88647858807,5.54218689902614,5.54218689902614,11.1653119651804,34.7362237089388,0.958902536564438,5.91717141373108,0.0680447322993826,0.0037335730368265,0.00358893060059843,0.254687499726834,7.82587041658966,0.010598898486629,0,12,4.56772318810714,6.21727282033434,3.6,0.532743362831858,0.646750824239806,556.055011235955,0.0179211072500386,5.54428366686931,0.264896755162242,0.233340168136149,3508.85705801861,6.79272500533972,6.20137367118065,0,0,0,5.77842627173879,0,0,0,0,5.4131737385371,5.51000090876583,9,261,150.000000000002,6.36157637689119,1.87391065262716,2138.34278495861,0.83802,26.0374667487948,4.51382836438841,5.24577180900777,23.2817510107347,0.0381876964687128,0,0,78.9070124076398,5.33740378882892,6.27352572145546,0.00348529206747525,0.013941168269901,0.0107346995678238,5.55344274381235,5.39738396386517,0.716,0.159823118743343,0.000975881778893071,7.2134117350261,56.5394477336717,1.02502944640754,5467803426.58,6.47142658346013,6.99345216896076
"49","Vila Velha","ES",0.25640673881319,0,8396.72325643118,5.62704001447244,5.62704001447244,6.42965129641548,19.2012245013343,0.96630981337933,6.4840784993162,0.112136258653015,0.00797978330465179,0.0179892832834222,0.88899837844048,5.28892795226932,0.0311027596353907,1,0,5.90577079151314,5.77541560275799,4.6,0.545353490440196,0.605764396532045,563.834428571429,0.0114836988061193,5.85278064403828,0.301689639839929,0.590093085106383,3597.91562820008,8.40457406580581,7.34884304934527,0,0,0,5.77842627173879,0,0,0,0,5.4131737385371,5.51000090876583,6,9029,20,5.64197282208724,3.00217239582821,3051.24283592167,0.61051,28.5065515919435,5.78677451952307,5.61688006792151,4.47207678883072,0.0448225229386258,0,0,156.195462478185,5.42862464647548,4.47207678883072,0.00545375218150087,0.0116710296684119,0.0161431064572426,5.71487548788265,5.53465361722015,0.8,-0.00055419942356294,0.00665357766143106,6.30127686651284,25.2816506276356,0.863965297479544,3669602946.66,5.26552970726552,5.74457077326797
"50","Mauá","SP",0.175379056144398,0,6655.44943276766,5.5183995949029,5.5183995949029,11.1313162748595,37.6790908189119,0.986877258643194,5.2846329766312,0.0802103444976061,0.00674450540142261,0.00742363958288075,0.651908673372029,6.41100470710239,0.0265386588538439,1,6,6.73527257484427,6.30127292854855,5.3,0.625328083989501,0.595767120282171,531.321615508885,0.00587678273297058,5.94761890941112,0.236220472440945,0.174603174603175,6869.05754901961,4.85096240519525,5.28211315834424,0,0,0,5.77842627173879,0,0,0,12,6.28268510361698,6.03704171050103,1,36387,36.0000000000001,5.29088338865992,2.22797861850641,2535.83836201665,0.59449,8.71866728942862,6.23202402269456,5.68003005767662,0,0.117571778321834,0,0,118.417672745954,5.63303699141543,4.10994091959928,0.0444387361931672,0.0100179809915232,0.00924736706909838,6.26565507286817,5.9449582150288,0.766,-0.0116107853908204,0.0233752889802209,6.72792865995851,33.8006227619492,1.26760563380282,3296708553.56,6.1465447090399,6.51562660677758
"51","São João de Meriti","RJ",0.137559204902269,0,4160.72794448493,5.41428216946763,5.41428216946763,22.8485006472855,34.7362237089388,0.987423906596909,5.34254091000207,0.0680447322993826,0.00442529818415434,0.00485056694440522,0,6.20459986415782,0.0115634641153022,0,10,4.69221067088659,4.76903430415831,3.7,0.543744889615699,0.727552441329638,525.928338762215,0.008944692452966,5.11639246209511,0.146770237121832,0,3565.66261108566,5.0554210946991,4.90759898474454,0,0,61,10.4349077999974,0,0,0,0,5.4131737385371,8.33245482538956,4,42453,24,6.11123514744713,2.05271607676627,1468.56627497942,0.8022,26.8280575007658,4.87900591896049,5.32278866737516,0,0.0240868437222639,0,0,95.944609297725,4.65567207476702,2.9673590504451,0.0102209033959776,0.0105506099571381,0.00593471810089021,4.82712239958228,4.63237283149231,0.719,-0.0381612819595303,0.0019782393669634,4.38322879768002,20.693332065866,1.04760194000359,2849904118.71,5.40531986910827,4.69603445065029
"52","São José do Rio Preto","SP",0.543046380333309,0.0833243644582677,20884.0852095069,6.24211771319549,6.24211771319549,0,37.6790908189119,0.982730154615513,5.36467345025603,0.0802103444976061,0.01395002287819,0.0140829942162359,0.930151922886439,6.20951658126753,0.0443391377157089,1,28,6.49902992869054,6.05119207863539,5.3,0.6001100110011,0.7699896101743,584.839871630295,0.00963697938776863,7.21955083669574,0.400990099009901,0.171752798650514,4754.20440360183,6.56825183787263,7.0682703966179,0,0,0,5.77842627173879,0,0,0,0,5.4131737385371,5.51000090876583,5,2559,472.000000000002,6.20900687526913,3.87353918490621,1843.83164994872,0.685554926,9.80448576537866,6.40031343760807,6.40865062675002,5.44812768569675,0.0764002800560112,143.567573664825,1,210.174953959484,6.96330738298123,3.37630448127686,0.0163443830570902,0.0242480049109883,0.0175721301411909,6.98717279664027,7.05971866742846,0.797,0.00881928460207482,0.00629220380601596,6.37798513755627,40.0206768079152,1.03878119001919,6151676007.05,6.0326160997527,6.242107913446
